Grouped,Currency,Name,GTIN,Ledger,"ProductStatus",Items sold,"Avg ItemSales Price","Net AmountVAT 9%","Gross AmountVAT 9%","Net AmountVAT 21%","Gross AmountVAT 21%","Net AmountVAT 0%","Total Revenueexcl. VAT","Total Revenueincl. VAT",Buying price excl. tax,Total buying price,Margin,Margin %,Markup,"Revenue %of Category","Revenue %of Total"
Cosmetics,EUR,ABIB - Sedum Hyaluron Sunscreen - Watery Tube,04001669,788865,ACTIVE,4,27,0,0,89.2562,108,0,89.2562,108,0,0,89.2562,0,
Cosmetics,EUR,MEDICUBE - PDRN VITA COATING MASK - SINGLE,04000884,788865,DRAFT,14,7.392857,0,0,85.537189,103.5,0,85.537189,103.5,0,0,85.537189,0,
Cosmetics,EUR,MEDICUBE - Pdrn Pink Peptide Serum,04001799,788865,ACTIVE,3,31,0,0,76.859505,93,0,76.859505,93,0,0,76.859505,0,
Cosmetics,EUR,HINCE - Nu Blur Tint - 03 Nu Allure,04001744,788865,ACTIVE,5,18.24,0,0,75.371899,91.2,0,75.371899,91.2,0,0,75.371899,0,
Cosmetics,EUR,HINCE - Nu Blur Tint - 05 Hug,04001751,788865,ACTIVE,5,17.48,0,0,72.231404,87.4,0,72.231404,87.4,0,0,72.231404,0,
Cosmetics,EUR,MEDICUBE - PINK COLLAGEN GEL MASK PACK,04000907,788865,ACTIVE,3,26.133333,0,0,64.793389,78.4,0,64.793389,78.4,0,0,64.793389,0,
Cosmetics,EUR,HOUSE OF HUR - Moist Ampoule Blusher - 07 Rose Brown,04001775,788865,ACTIVE,4,17,0,0,56.198348,68,0,56.198348,68,0,0,56.198348,0,
Cosmetics,EUR,ABIB - GEL MASK HEARTLEAF JELLY - MASK PACK,04000709,788865,ARCHIVED,3,19,0,0,47.107437,57,0,47.107437,57,8.24,24.72,22.387437,0.475242,0.905641
Cosmetics,EUR,BIODANCE - Rejuvenating Caviar Pdrn Mask Pack,04001621,788865,ACTIVE,2,26.1,0,0,43.140496,52.2,0,43.140496,52.2,0,0,43.140496,0,
Cosmetics,EUR,TOCOBO BIFIDA BIOME ESSENCE 50ML,04000594,788865,ACTIVE,2,26,0,0,42.975206,52,0,42.975206,52,0,0,42.975206,0,
Cosmetics,EUR,Sungboon Editor Deep Collagen Power Boosting Mask,04001614,788865,ACTIVE,7,6.557143,0,0,37.933882,45.9,0,37.933882,45.9,0,0,37.933882,0,
Cosmetics,EUR,ABIB GEL MASK JERICHO ROSE JELLY - SINGLE MASK,04000730,788865,ACTIVE,9,4.878889,0,0,36.289257,43.91,0,36.289257,43.91,2.06,18.54,17.749257,0.489105,0.957349
Cosmetics,EUR,ESTHER FORMULA - Glutathione Direct Film,04001706,788865,ACTIVE,1,39,35.779817,39,0,0,0,35.779817,39,0,0,35.779817,0,
Cosmetics,EUR,ABIB GEL MASK JERICHO ROSE JELLY - MASK PACK,04000723,788865,ACTIVE,2,17.1,0,0,28.264462,34.2,0,28.264462,34.2,0,0,28.264462,0,
Cosmetics,EUR,VT - CICA COLLAGEN CREAM 30ML,04000631,788865,ACTIVE,1,31,0,0,25.619835,31,0,25.619835,31,0,0,25.619835,0,
Cosmetics,EUR,BIODANCE - Collagen Gel Toner Pads,04000655,788865,ACTIVE,1,28,0,0,23.140496,28,0,23.140496,28,0,0,23.140496,0,
Cosmetics,EUR,Numbuzin - No.2 Rose PDRN Collagen Plumping Sheet Mask,04000853,788865,ACTIVE,1,28,0,0,23.140496,28,0,23.140496,28,0,0,23.140496,0,
Cosmetics,EUR,ANUA - Pdrn Hyaluronic Acid Capsule Serum,04001782,788865,ACTIVE,1,27,0,0,22.31405,27,0,22.31405,27,0,0,22.31405,0,
Cosmetics,EUR,ABIB - GEL MASK HEARTLEAF JELLY - SINGLE MASK,04000716,788865,ARCHIVED,5,4.99,0,0,20.619835,24.95,0,20.619835,24.95,2.06,10.3,10.319835,0.500481,1.001926
Cosmetics,EUR,TOCOBO - VITA AIRY SUN PRIMER SPF50+,04000983,788865,DRAFT,1,23,0,0,19.008264,23,0,19.008264,23,0,0,19.008264,0,
Cosmetics,EUR,MEDICUBE - PINK COLLAGEN GEL MASK - SINGLE MASK,04000891,788865,ACTIVE,3,7.5,0,0,18.595041,22.5,0,18.595041,22.5,0,0,18.595041,0,
Cosmetics,EUR,HOUSE OF HUR - Moist Ampoule Blusher - 07 Pink Rosie,04001768,788865,ACTIVE,1,17,0,0,14.049587,17,0,14.049587,17,0,0,14.049587,0,
Cosmetics,EUR,POMELO+CO - Molecular Repair Shampoo,04000839,788865,ACTIVE,1,16.5,0,0,13.636364,16.5,0,13.636364,16.5,0,0,13.636364,0,
Cosmetics,EUR,Melixir - Vegan Lip Butter #02 Nudy Rose,04000969,788865,ACTIVE,1,13.6,0,0,11.239669,13.6,0,11.239669,13.6,0,0,11.239669,0,
Food & Drinks,EUR,De La Rosee Rosemary Honey and Black Sesame,04000341,788865,ACTIVE,19,10.884211,189.724768,206.8,0,0,0,189.724768,206.8,0,0,189.724768,0,
Food & Drinks,EUR,KAIKAO White Chocolate Chili,04001447,788865,ACTIVE,5,11.52,52.844035,57.6,0,0,0,52.844035,57.6,0,0,52.844035,0,
Food & Drinks,EUR,Cosmic Dealer Lavender Single Nut Butter Chocolate,04001331,788865,ACTIVE,13,4.135385,49.321101,53.76,0,0,0,49.321101,53.76,0,0,49.321101,0,
Food & Drinks,EUR,Lavoratti 1938 - Hazelnut Milk Chocolate Bar,04001126,788865,ARCHIVED,6,8.233333,45.3211,49.4,0,0,0,45.3211,49.4,0,0,45.3211,0,
Food & Drinks,EUR,KAIKAO Chewy Banana,04001461,788865,ACTIVE,4,11.7,42.93578,46.8,0,0,0,42.93578,46.8,0,0,42.93578,0,
Food & Drinks,EUR,KAIKAO Mindfulnes,04001430,788865,ACTIVE,10,4.5,41.2844,45,0,0,0,41.2844,45,0,0,41.2844,0,
Food & Drinks,EUR,KAIKAO focus,04001423,788865,ACTIVE,9,4.4,36.330272,39.6,0,0,0,36.330272,39.6,0,0,36.330272,0,
Food & Drinks,EUR,Cosmic Dealer Raspberry Single Nut Butter Chocolate,04000389,788865,DRAFT,8,3.9,28.623856,31.2,0,0,0,28.623856,31.2,0,0,28.623856,0,
Food & Drinks,EUR,KAIKAO Chocolate Pistachio,04001454,788865,ACTIVE,2,13,23.853212,26,0,0,0,23.853212,26,0,0,23.853212,0,
Food & Drinks,EUR,Linden Honey and Yuzu X Lemon Story,04000334,788865,ARCHIVED,1,9.9,9.082569,9.9,0,0,0,9.082569,9.9,0,0,9.082569,0,
Matcha,EUR,Iced Matcha latte,04000082,788865,ACTIVE,26,6.542308,156.055052,170.1,0,0,0,156.055052,170.1,0,0,156.055052,0,
Matcha,EUR,Iced Blue Coconut Matcha,04000297,788865,ACTIVE,13,7.5,89.449542,97.5,0,0,0,89.449542,97.5,0,0,89.449542,0,
Matcha,EUR,Iced Mango&Passion Fruit Matcha Latte,04000259,788865,ACTIVE,14,6.9,88.62385,96.6,0,0,0,88.62385,96.6,0,0,88.62385,0,
Matcha,EUR,Iced Strawberry Matcha Latte,04000136,788865,ACTIVE,10,6.9,63.30275,69,0,0,0,63.30275,69,0,0,63.30275,0,
Matcha,EUR,Matcha Latte - small,04000068,788865,ACTIVE,8,5.175,37.981652,41.4,0,0,0,37.981652,41.4,0,0,37.981652,0,
Matcha,EUR,Iced Black Sesame Matcha Latte,04000228,788865,ACTIVE,5,7.53,34.541285,37.65,0,0,0,34.541285,37.65,0,0,34.541285,0,
Matcha,EUR,Iced Maple Toast Matcha,04001577,788865,ACTIVE,3,7.5,20.642202,22.5,0,0,0,20.642202,22.5,0,0,20.642202,0,
Matcha,EUR,Iced Sakura Matcha Latte,04001584,788865,ACTIVE,3,7.5,20.642202,22.5,0,0,0,20.642202,22.5,0,0,20.642202,0,
Matcha,EUR,Iced Peach & Jasminee Tea Matcha,04001560,788865,ACTIVE,3,6.6,18.165138,19.8,0,0,0,18.165138,19.8,0,0,18.165138,0,
Matcha,EUR,Honey Lavender Matcha - Hot,04000198,788865,ACTIVE,3,6.5,17.889909,19.5,0,0,0,17.889909,19.5,0,0,17.889909,0,
Matcha,EUR,Matcha Latte - large,04000075,788865,ACTIVE,3,5.69,15.660551,17.07,0,0,0,15.660551,17.07,0,0,15.660551,0,
Matcha Powder,EUR,"LERA Matcha, Uji",04000211,788865,ACTIVE,72,41.766667,2758.899076,3007.2,0,0,0,2758.899076,3007.2,0,0,2758.899076,0,
Matcha Powder,EUR,"LERA Matcha, Kyushu Island",04000129,788865,ACTIVE,59,41.715254,2257.981646,2461.2,0,0,0,2257.981646,2461.2,0,0,2257.981646,0,
Matcha Tools,EUR,Lera Matcha Bowl,04000532,788865,ACTIVE,20,27.72,508.623846,554.4,0,0,0,508.623846,554.4,0,0,508.623846,0,
Matcha Tools,EUR,Lera Matcha Whisk,04000556,788865,ACTIVE,24,18.083333,398.165139,434,0,0,0,398.165139,434,0,0,398.165139,0,
Matcha Tools,EUR,Lera Matcha Spoon,04000549,788865,ACTIVE,44,9,363.302764,396,0,0,0,363.302764,396,0,0,363.302764,0,
Matcha Tools,EUR,Glass Matcha Bowl,04000457,788865,ACTIVE,12,25,275.22936,300,0,0,0,275.22936,300,0,0,275.22936,0,
Matcha Tools,EUR,LERA Matcha Sifter,04000471,788865,ACTIVE,23,11.895652,251.009167,273.6,0,0,0,251.009167,273.6,0,0,251.009167,0,
Matcha Tools,EUR,Matcha Whisk,04000488,788865,ACTIVE,12,15,165.137616,180,0,0,0,165.137616,180,0,0,165.137616,0,
Matcha Tools,EUR,Whisk Holder,04000501,788865,ACTIVE,14,12,154.128436,168,0,0,0,154.128436,168,0,0,154.128436,0,
Matcha Tools,EUR,Lera Whisk Holder (Yellow),04000563,788865,ACTIVE,4,14.5,53.211008,58,0,0,0,53.211008,58,0,0,53.211008,0,
Matcha Tools,EUR,Bamboo Scoop,04000440,788865,ACTIVE,4,4,14.6789,16,0,0,0,14.6789,16,0,0,14.6789,0,
Pastry,EUR,Matcha White Chocolate Cookie,04000181,788865,ACTIVE,17,4.006471,62.486244,68.11,0,0,0,62.486244,68.11,0,0,62.486244,0,
Pastry,EUR,Matcha Honey Cake,04000174,788865,ACTIVE,10,5.016,46.018348,50.16,0,0,0,46.018348,50.16,0,0,46.018348,0,
Pastry,EUR,Caramelized White Chocolate & Hazelnut Cookie,04000204,788865,ACTIVE,6,3.876667,21.33945,23.26,0,0,0,21.33945,23.26,0,0,21.33945,0,
Pastry,EUR,Matcha Loaf,04001607,788865,ACTIVE,3,5.05,13.899083,15.15,0,0,0,13.899083,15.15,0,0,13.899083,0,
Pastry,EUR,Cheesecake With Matcha Sauce,04000150,788865,DRAFT,1,5.1,4.678899,5.1,0,0,0,4.678899,5.1,0,0,4.678899,0,
Pastry,EUR,Matcha Lemon Madeleine,04000242,788865,DRAFT,1,4.1,3.761468,4.1,0,0,0,3.761468,4.1,0,0,3.761468,0,
Pastry,EUR,Matcha Date,04001591,788865,ACTIVE,1,3.15,2.889908,3.15,0,0,0,2.889908,3.15,0,0,2.889908,0,
Other,EUR,Sonder Coffee,04001539,788865,ARCHIVED,20,10,183.48624,200,0,0,0,183.48624,200,0,0,183.48624,0,
Other,EUR,Cap Matcha,04001379,788865,ACTIVE,3,45,0,0,111.570249,135,0,111.570249,135,0,0,111.570249,0,
Other,EUR,De La Rosee Rosemary Matcha Honey,04001386,788865,ACTIVE,11,11,111.009173,121,0,0,0,111.009173,121,0,0,111.009173,0,
Other,EUR,Lavoratti 1938 - Milk and Pistachio Chocolate Bar,04001133,788865,ARCHIVED,3,10.266667,28.25688,30.8,0,0,0,28.25688,30.8,0,0,28.25688,0,
Other,EUR,TOCOBO - Mini Cica Cooling Sun Stick,04001676,788865,ACTIVE,2,15,0,0,24.793388,30,0,24.793388,30,0,0,24.793388,0,,0.05805,0.00231
