Grouped,Currency,Name,GTIN,Ledger,"ProductStatus",Items sold,"Avg ItemSales Price","Net AmountVAT 9%","Gross AmountVAT 9%","Net AmountVAT 21%","Gross AmountVAT 21%","Net AmountVAT 0%","Total Revenueexcl. VAT","Total Revenueincl. VAT",Buying price excl. tax,Total buying price,Margin,Margin %,Markup,"Revenue %of Category","Revenue %of Total"
Cosmetics,EUR,Melixir - Vegan Lip Butter #02 Nudy Rose,04000969,788865,ACTIVE,5,17,0,0,70.247935,85,0,70.247935,85,0,0,70.247935,0,
Cosmetics,EUR,VT - COSMETICS REEDLE SHOT 100,04000686,788865,ACTIVE,2,37,0,0,61.157024,74,0,61.157024,74,0,0,61.157024,0,
Cosmetics,EUR,ABIB - SHEET HEARTLEAF FIT - SINGLE MASK,04000952,788865,ARCHIVED,14,4.918571,0,0,56.909092,68.86,0,56.909092,68.86,0,0,56.909092,0,
Cosmetics,EUR,ABIB GEL MASK JERICHO ROSE JELLY - SINGLE MASK,04000730,788865,ACTIVE,12,4.99,0,0,49.487604,59.88,0,49.487604,59.88,2.06,24.72,24.767604,0.500481,1.001926
Cosmetics,EUR,POMELO+CO - Molecular Repair Leave-in Mask,04000822,788865,ACTIVE,3,18.5,0,0,45.867768,55.5,0,45.867768,55.5,0,0,45.867768,0,
Cosmetics,EUR,TOCOBO BIFIDA BIOME ESSENCE 50ML,04000594,788865,ACTIVE,2,26,0,0,42.975206,52,0,42.975206,52,0,0,42.975206,0,
Cosmetics,EUR,MEDICUBE - COLLAGEN LIFTING MASK,04000679,788865,DRAFT,9,4.99,0,0,37.115703,44.91,0,37.115703,44.91,0,0,37.115703,0,
Cosmetics,EUR,ABIB ACNE FOAM CLEANSER HEARTLEAF FOAM,04000587,788865,ARCHIVED,2,19,0,0,31.404958,38,0,31.404958,38,0,0,31.404958,0,
Cosmetics,EUR,MEDICUBE - KOJIC ACID TURMERIC BRIGHTENING GEL MASK,04000785,788865,ARCHIVED,5,7.5,0,0,30.991735,37.5,0,30.991735,37.5,0,0,30.991735,0,
Cosmetics,EUR,POMELO+CO - Molecular Repair Shampoo,04000839,788865,ACTIVE,2,16.5,0,0,27.272728,33,0,27.272728,33,0,0,27.272728,0,
Cosmetics,EUR,MEDICUBE - COLLAGEN GLOW BOOSTER SERUM 15ml,04000662,788865,DRAFT,1,32,0,0,26.446281,32,0,26.446281,32,0,0,26.446281,0,
Cosmetics,EUR,VT - CICA COLLAGEN CREAM 30ML,04000631,788865,ACTIVE,1,31,0,0,25.619835,31,0,25.619835,31,0,0,25.619835,0,
Cosmetics,EUR,Numbuzin - Bio Lifting Full Cover Facial Mask SINGLE,04000617,788865,ACTIVE,4,7.5,0,0,24.793388,30,0,24.793388,30,0,0,24.793388,0,
Cosmetics,EUR,MEDICUBE - PDRN PINK COLLAGEN CAPSULE CREAM,04000877,788865,DRAFT,1,29,0,0,23.966942,29,0,23.966942,29,0,0,23.966942,0,
Cosmetics,EUR,BIODANCE - Collagen Gel Toner Pads,04000655,788865,ACTIVE,1,28,0,0,23.140496,28,0,23.140496,28,0,0,23.140496,0,
Cosmetics,EUR,ABIB - Quick Sunstick Protection Bar SPF50+,04000921,788865,ACTIVE,1,27,0,0,22.31405,27,0,22.31405,27,0,0,22.31405,0,
Cosmetics,EUR,BEAUTY OF JOSEON - REVIVE EYE SERUM : GINSENG + RETINAL,04000938,788865,DRAFT,1,23,0,0,19.008264,23,0,19.008264,23,0,0,19.008264,0,
Cosmetics,EUR,MEDICUBE - PDRN VITA COATING MASK - SINGLE,04000884,788865,DRAFT,3,7.5,0,0,18.595041,22.5,0,18.595041,22.5,0,0,18.595041,0,
Cosmetics,EUR,ABIB GEL MASK JERICHO ROSE JELLY - MASK PACK,04000723,788865,ACTIVE,1,19,0,0,15.702479,19,0,15.702479,19,0,0,15.702479,0,
Cosmetics,EUR,Melixir - Vegan Lip Butter 11. Autumn Rain,04000976,788865,ACTIVE,1,17,0,0,14.049587,17,0,14.049587,17,0,0,14.049587,0,
Cosmetics,EUR,POMELO+CO - Molecular Repair Conditioner,04000846,788865,ACTIVE,1,16.5,0,0,13.636364,16.5,0,13.636364,16.5,0,0,13.636364,0,
Food & Drinks,EUR,SONDER - Rwanda - Drip Bags,04000433,788865,ARCHIVED,7,16,102.752293,112,0,0,0,102.752293,112,0,0,102.752293,0,
Food & Drinks,EUR,SONDER - Ethiopia - Drip Bags,04000402,788865,ARCHIVED,6,16,88.073394,96,0,0,0,88.073394,96,0,0,88.073394,0,
Food & Drinks,EUR,SONDER - Brazil - Drip Bags,04000396,788865,ARCHIVED,5,13,59.63303,65,0,0,0,59.63303,65,0,0,59.63303,0,
Food & Drinks,EUR,SONDER - Kenya - Drip Bags,04000419,788865,ARCHIVED,5,13,59.63303,65,0,0,0,59.63303,65,0,0,59.63303,0,
Food & Drinks,EUR,Cosmic Dealer - Pistachio & Lion's Mane - Box of 4 Nut Butter Chocolates,04000310,788865,ARCHIVED,3,16.2,44.587155,48.6,0,0,0,44.587155,48.6,0,0,44.587155,0,
Food & Drinks,EUR,Cosmic Dealer - Lavender & Macadamia  Box of 4 Nut Butter Chocolates,04001102,788865,ARCHIVED,3,16.2,44.587155,48.6,0,0,0,44.587155,48.6,0,0,44.587155,0,
Food & Drinks,EUR,Cosmic Dealer Raspberry Single Nut Butter Chocolate,04000389,788865,DRAFT,12,3.9,42.935784,46.8,0,0,0,42.935784,46.8,0,0,42.935784,0,
Food & Drinks,EUR,Goodio - Cozy Times Double Chocolate,04001065,788865,ARCHIVED,3,12.6,34.678899,37.8,0,0,0,34.678899,37.8,0,0,34.678899,0,
Food & Drinks,EUR,Cosmic Dealer - Raspberry - Box of 4 Nut Butter Chocolates,04001119,788865,ARCHIVED,2,14.5,26.605504,29,0,0,0,26.605504,29,0,0,26.605504,0,
Food & Drinks,EUR,De La Rosee Lavender Honey and Combava 40g,04000327,788865,ARCHIVED,5,4.2,19.266055,21,0,0,0,19.266055,21,0,0,19.266055,0,
Food & Drinks,EUR,Goodio - Peppermint Crunch,04001096,788865,ARCHIVED,3,5.9,16.238532,17.7,0,0,0,16.238532,17.7,0,0,16.238532,0,
Food & Drinks,EUR,The Mallows Caramel + Crunchy Toffee,04001140,788865,ARCHIVED,2,7.9,14.495412,15.8,0,0,0,14.495412,15.8,0,0,14.495412,0,
Food & Drinks,EUR,Cosmic Dealer - Matcha Single Nut Butter Chocolate,04000372,788865,ACTIVE,4,3.9,14.311928,15.6,0,0,0,14.311928,15.6,0,0,14.311928,0,
Food & Drinks,EUR,Cosmic Dealer Lavender Single Nut Butter Chocolate,04001331,788865,ACTIVE,3,4.2,11.559633,12.6,0,0,0,11.559633,12.6,0,0,11.559633,0,
Food & Drinks,EUR,Goodio - Gingerbread Chocolate,04001089,788865,ARCHIVED,2,5.9,10.825688,11.8,0,0,0,10.825688,11.8,0,0,10.825688,0,
Food & Drinks,EUR,Lavoratti 1938 - Hazelnut Milk Chocolate Bar,04001126,788865,ARCHIVED,1,9.5,8.715596,9.5,0,0,0,8.715596,9.5,0,0,8.715596,0,
Food & Drinks,EUR,The Mallows Caramel + Double Caramel Chocolate,04001157,788865,ARCHIVED,1,8.9,8.165138,8.9,0,0,0,8.165138,8.9,0,0,8.165138,0,
Food & Drinks,EUR,Cosmic Dealer - Black Sesame Single Nut Butter Chocolate,04000365,788865,DRAFT,1,3.9,3.577982,3.9,0,0,0,3.577982,3.9,0,0,3.577982,0,
Matcha,EUR,Matcha Latte - small,04000068,788865,ACTIVE,15,5.26,72.385322,78.9,0,0,0,72.385322,78.9,0,0,72.385322,0,
Matcha,EUR,Iced Blue Coconut Matcha,04000297,788865,ACTIVE,9,7.5,61.926606,67.5,0,0,0,61.926606,67.5,0,0,61.926606,0,
Matcha,EUR,Iced Strawberry Matcha Latte,04000136,788865,ACTIVE,8,6.9,50.6422,55.2,0,0,0,50.6422,55.2,0,0,50.6422,0,
Matcha,EUR,Iced Matcha latte,04000082,788865,ACTIVE,8,6.39375,46.926609,51.15,0,0,0,46.926609,51.15,0,0,46.926609,0,
Matcha,EUR,Matcha Latte - large,04000075,788865,ACTIVE,8,6.175,45.3211,49.4,0,0,0,45.3211,49.4,0,0,45.3211,0,
Matcha,EUR,Brown Sugar Spice Pecan Matcha - Hot,04000273,788865,ACTIVE,3,6.95,19.12844,20.85,0,0,0,19.12844,20.85,0,0,19.12844,0,
Matcha,EUR,Iced Mango&Passion Fruit Matcha Latte,04000259,788865,ACTIVE,3,6.9,18.990825,20.7,0,0,0,18.990825,20.7,0,0,18.990825,0,
Matcha,EUR,Honey Lavender Matcha - Hot,04000198,788865,ACTIVE,3,6.5,17.889909,19.5,0,0,0,17.889909,19.5,0,0,17.889909,0,
Matcha,EUR,Pure Matcha Tea (Usucha),04000112,788865,ACTIVE,2,5.075,9.311927,10.15,0,0,0,9.311927,10.15,0,0,9.311927,0,
Matcha,EUR,Iced Black Sesame Matcha Latte,04000228,788865,ACTIVE,1,7.5,6.880734,7.5,0,0,0,6.880734,7.5,0,0,6.880734,0,
Matcha,EUR,Iced Pure Matcha,04000143,788865,ACTIVE,1,5.25,4.816514,5.25,0,0,0,4.816514,5.25,0,0,4.816514,0,
Matcha Powder,EUR,"LERA Matcha, Kyushu Island",04000129,788865,ACTIVE,74,41.886486,2843.669718,3099.6,0,0,0,2843.669718,3099.6,0,0,2843.669718,0,
Matcha Powder,EUR,"LERA Matcha, Uji",04000211,788865,ACTIVE,46,41.634783,1757.064216,1915.2,0,0,0,1757.064216,1915.2,0,0,1757.064216,0,
Matcha Tools,EUR,Lera Matcha Whisk,04000556,788865,ACTIVE,52,17,811.00916,884,0,0,0,811.00916,884,0,0,811.00916,0,
Matcha Tools,EUR,Lera Matcha Bowl,04000532,788865,ACTIVE,31,28,796.330263,868,0,0,0,796.330263,868,0,0,796.330263,0,
Matcha Tools,EUR,Glass Matcha Bowl,04000457,788865,ACTIVE,16,25,366.97248,400,0,0,0,366.97248,400,0,0,366.97248,0,
Matcha Tools,EUR,Lera Whisk Holder (Yellow),04000563,788865,ACTIVE,24,14.5,319.266048,348,0,0,0,319.266048,348,0,0,319.266048,0,
Matcha Tools,EUR,LERA Matcha Sifter,04000471,788865,ACTIVE,27,12,297.247698,324,0,0,0,297.247698,324,0,0,297.247698,0,
Matcha Tools,EUR,Lera Matcha Spoon,04000549,788865,ACTIVE,27,9,222.935787,243,0,0,0,222.935787,243,0,0,222.935787,0,
Matcha Tools,EUR,Bamboo Scoop,04000440,788865,ACTIVE,15,4,55.045875,60,0,0,0,55.045875,60,0,0,55.045875,0,
Matcha Tools,EUR,Lera Bag,04000525,788865,ACTIVE,2,1.5,2.752294,3,0,0,0,2.752294,3,0,0,2.752294,0,
Pastry,EUR,Caramelized White Chocolate & Hazelnut Cookie,04000204,788865,ACTIVE,14,4.132143,53.073397,57.85,0,0,0,53.073397,57.85,0,0,53.073397,0,
Pastry,EUR,Matcha White Chocolate Cookie,04000181,788865,ACTIVE,11,4.113636,41.513763,45.25,0,0,0,41.513763,45.25,0,0,41.513763,0,
Pastry,EUR,Matcha Honey Cake,04000174,788865,ACTIVE,6,5.7,31.376148,34.2,0,0,0,31.376148,34.2,0,0,31.376148,0,
Pastry,EUR,Matcha Basque Cheesecake,04000167,788865,ACTIVE,3,5.5,15.137616,16.5,0,0,0,15.137616,16.5,0,0,15.137616,0,
Pastry,EUR,Matcha Raspberry Madeleine,04000235,788865,ACTIVE,3,4.15,11.422019,12.45,0,0,0,11.422019,12.45,0,0,11.422019,0,
Other,EUR,Lavoratti 1938 - Milk and Pistachio Chocolate Bar,04001133,788865,ARCHIVED,3,11,30.275229,33,0,0,0,30.275229,33,0,0,30.275229,0,
Other,EUR,Chocolate Caramel Madeleine,04001300,788865,ACTIVE,7,4.1,26.330276,28.7,0,0,0,26.330276,28.7,0,0,26.330276,0,
Other,EUR,SONDER - Rwanda - Single Drip Bag,04001355,788865,ARCHIVED,8,3.2,23.48624,25.6,0,0,0,23.48624,25.6,0,0,23.48624,0,
Other,EUR,SONDER - Brazil - Single Drip Bag,04001348,788865,ARCHIVED,8,2.8,20.550456,22.4,0,0,0,20.550456,22.4,0,0,20.550456,0,,0.204193,0.002019
